"movie_title","director_name","title_year","imdb_score","rating_category","budget","gross","profit","roi","budget_category","is_profitable","duration","content_rating","primary_genre","language","country","num_voted_users","num_critic_for_reviews","num_user_for_reviews","movie_facebook_likes","budget_outlier","gross_outlier","profit_outlier","roi_outlier","imdb_score_outlier"
"They ","Robert Harmon",2002,4.8,"Poor",1.7e+07,12693621,-4306379,-0.253316411764706,"Medium",0,89,"PG-13","Horror","English","USA",10885,81,271,814,FALSE,FALSE,FALSE,FALSE,FALSE
"Larry the Cable Guy: Health Inspector ","Trent Cooper",2006,3.1,"Poor",4e+06,15655665,11655665,2.91391625,"Low",1,89,"PG-13","Comedy","English","USA",9104,37,112,110,FALSE,FALSE,FALSE,FALSE,TRUE
"The Adventures of Elmo in Grouchland ","Gary Halvorson",1999,5.8,"Average",1.7e+07,11634458,-5365542,-0.315620117647059,"Medium",0,73,"G","Adventure","English","USA",2045,44,37,339,FALSE,FALSE,FALSE,FALSE,FALSE
"Brooklyn's Finest ","Antoine Fuqua",2009,6.7,"Good",1.7e+07,27154426,10154426,0.597319176470588,"Medium",1,132,"R","Crime","English","USA",52852,197,138,4000,FALSE,FALSE,FALSE,FALSE,FALSE
"Evil Dead ","Fede Alvarez",2013,6.5,"Good",1.7e+07,54239856,37239856,2.19057976470588,"Medium",1,96,"R","Horror","English","USA",125016,543,789,70000,FALSE,FALSE,FALSE,FALSE,FALSE
"My Life in Ruins ","Donald Petrie",2009,5.9,"Average",1.7e+07,8662318,-8337682,-0.490451882352941,"Medium",0,98,"PG-13","Comedy","English","USA",15033,112,75,0,FALSE,FALSE,FALSE,FALSE,FALSE
"American Dreamz ","Paul Weitz",2006,5.5,"Average",1.9e+07,7156725,-11843275,-0.623330263157895,"Medium",0,107,"PG-13","Comedy","English","USA",22639,153,217,300,FALSE,FALSE,FALSE,FALSE,FALSE
"Superman IV: The Quest for Peace ","Sidney J. Furie",1987,3.6,"Poor",1.7e+07,15681020,-1318980,-0.0775870588235294,"Medium",0,134,"PG","Action","English","UK",33570,94,259,1000,FALSE,FALSE,FALSE,FALSE,TRUE
"Running Scared ","Wayne Kramer",2006,7.4,"Good",1.7e+07,6855137,-10144863,-0.596756647058823,"Medium",0,122,"R","Action","English","Germany",88590,157,419,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Shanghai Surprise ","Jim Goddard",1986,3,"Poor",1.7e+07,2315683,-14684317,-0.863783352941176,"Medium",0,97,"PG-13","Adventure","English","UK",4081,21,28,154,FALSE,FALSE,FALSE,FALSE,TRUE
"The Illusionist ","Neil Burger",2006,7.6,"Excellent",1.6e+07,39825798,23825798,1.489112375,"Medium",1,110,"PG-13","Drama","English","USA",295375,236,645,15000,FALSE,FALSE,FALSE,FALSE,FALSE
"Roar ","Noel Marshall",1981,6.4,"Average",1.7e+07,2000000,-1.5e+07,-0.882352941176471,"Medium",0,102,"PG","Adventure","English","USA",1275,50,27,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Veronica Guerin ","Joel Schumacher",2003,6.9,"Good",1.7e+07,1569918,-15430082,-0.907651882352941,"Medium",0,98,"R","Biography","English","Ireland",16234,106,113,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Escobar: Paradise Lost ","Andrea Di Stefano",2014,6.6,"Good",1.7e+07,106869,-16893131,-0.993713588235294,"Medium",0,120,"R","Crime","English","France",13762,106,39,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Southland Tales ","Richard Kelly",2006,5.5,"Average",1.7e+07,273420,-16726580,-0.983916470588235,"Medium",0,160,"R","Comedy","English","France",32671,173,238,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Apparition ","Todd Lincoln",2012,4.1,"Poor",1.7e+07,4930798,-12069202,-0.709953058823529,"Medium",0,83,"PG-13","Horror","English","USA",16268,145,108,0,FALSE,FALSE,FALSE,FALSE,FALSE
"My Girl ","Howard Zieff",1991,6.8,"Good",16500000,59847242,43347242,2.62710557575758,"Medium",1,102,"PG-13","Comedy","English","USA",55895,31,115,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Fur: An Imaginary Portrait of Diane Arbus ","Steven Shainberg",2006,6.5,"Good",16800000,220914,-16579086,-0.986850357142857,"Medium",0,122,"R","Biography","English","USA",13239,105,97,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Wall Street ","Oliver Stone",1987,7.4,"Good",1.5e+07,43848100,28848100,1.92320666666667,"Medium",1,126,"R","Crime","English","USA",119150,114,219,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Sense and Sensibility ","Ang Lee",1995,7.7,"Excellent",16500000,42700000,26200000,1.58787878787879,"Medium",1,136,"PG","Drama","English","USA",78392,69,196,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Becoming Jane ","Julian Jarrold",2007,7.1,"Good",16500000,18663911,2163911,0.131146121212121,"Medium",1,120,"PG","Biography","English","UK",46204,150,151,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Sydney White ","Joe Nussbaum",2007,6.3,"Average",16500000,11702090,-4797910,-0.290782424242424,"Medium",0,108,"PG-13","Comedy","English","USA",37700,72,50,0,FALSE,FALSE,FALSE,FALSE,FALSE
"House of Sand and Fog ","Vadim Perelman",2003,7.6,"Excellent",1.5e+07,13005485,-1994515,-0.132967666666667,"Medium",0,126,"R","Drama","English","USA",56665,158,469,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Dead Poets Society ","Peter Weir",1989,8,"Excellent",16400000,95860116,79460116,4.84512902439024,"Medium",1,128,"PG","Comedy","English","USA",277451,96,491,23000,FALSE,FALSE,TRUE,TRUE,FALSE
"Dumb & Dumber ","Peter Farrelly",1994,7.3,"Good",1.6e+07,127175354,111175354,6.948459625,"Medium",1,113,"PG-13","Comedy","English","USA",288451,84,438,0,FALSE,FALSE,TRUE,TRUE,FALSE
"When Harry Met Sally... ","Rob Reiner",1989,7.6,"Excellent",1.6e+07,92823600,76823600,4.801475,"Medium",1,89,"R","Comedy","English","USA",149108,114,273,0,FALSE,FALSE,TRUE,TRUE,FALSE
"The Verdict ","Sidney Lumet",1982,7.8,"Excellent",1.6e+07,54000000,3.8e+07,2.375,"Medium",1,129,"R","Drama","English","USA",26310,79,154,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Road Trip ","Todd Phillips",2000,6.5,"Good",15600000,68525609,52925609,3.39266724358974,"Medium",1,94,"R","Comedy","English","USA",132963,103,302,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Varsity Blues ","Brian Robbins",1999,6.4,"Average",1.6e+07,52885587,36885587,2.3053491875,"Medium",1,106,"R","Comedy","English","USA",35312,67,267,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Artist ","Michel Hazanavicius",2011,8,"Excellent",1.5e+07,44667095,29667095,1.97780633333333,"Medium",1,100,"PG-13","Comedy","English","France",190030,576,583,30000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Unborn ","David S. Goyer",2009,4.8,"Poor",1.6e+07,42638165,26638165,1.6648853125,"Medium",1,89,"PG-13","Drama","English","USA",42182,178,230,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Moonrise Kingdom ","Wes Anderson",2012,7.8,"Excellent",1.6e+07,45507053,29507053,1.8441908125,"Medium",1,94,"PG-13","Adventure","English","USA",237848,487,377,71000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Texas Chainsaw Massacre: The Beginning ","Jonathan Liebesman",2006,5.9,"Average",1.6e+07,39511038,23511038,1.469439875,"Medium",1,83,"R","Horror","English","USA",56269,196,366,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Young Messiah ","Cyrus Nowrasteh",2016,5.4,"Poor",18500000,6462576,-12037424,-0.650671567567568,"Medium",0,111,"PG-13","Drama","English","USA",1449,24,30,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Master of Disguise ","Perry Andelin Blake",2002,3.3,"Poor",1.6e+07,40363530,24363530,1.522720625,"Medium",1,80,"PG","Comedy","English","USA",18254,56,307,1000,FALSE,FALSE,FALSE,FALSE,TRUE
"Pan's Labyrinth ","Guillermo del Toro",2006,8.2,"Excellent",13500000,37623143,24123143,1.78689948148148,"Medium",1,112,"R","Drama","Spanish","Spain",467234,406,1083,27000,FALSE,FALSE,FALSE,FALSE,FALSE
"See Spot Run ","John Whitesell",2001,5.4,"Poor",3.5e+07,33357476,-1642524,-0.0469292571428571,"Medium",0,94,"PG","Action","English","USA",7392,51,53,393,FALSE,FALSE,FALSE,FALSE,FALSE
"Baby Boy ","John Singleton",2001,6.4,"Average",1.6e+07,28734552,12734552,0.7959095,"Medium",1,130,"R","Crime","English","USA",9566,41,81,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Roommate ","Christian E. Christiansen",2011,4.8,"Poor",1.6e+07,37300107,21300107,1.3312566875,"Medium",1,91,"PG-13","Drama","English","USA",29147,138,115,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Joe Dirt ","Dennie Gordon",2001,5.9,"Average",17700000,27087695,9387695,0.530378248587571,"Medium",1,91,"PG-13","Adventure","English","USA",41664,78,205,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Double Impact ","Sheldon Lettich",1991,5.5,"Average",1.5e+07,30102717,15102717,1.0068478,"Medium",1,110,"R","Action","English","USA",28736,40,72,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Hot Fuzz ","Edgar Wright",2007,7.9,"Excellent",8e+06,23618786,15618786,1.95234825,"Low",1,121,"R","Action","English","UK",352695,285,687,17000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Women ","Diane English",2008,4.9,"Poor",16500000,26896744,10396744,0.630105696969697,"Medium",1,114,"PG-13","Comedy","English","USA",16582,124,125,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Vicky Cristina Barcelona ","Woody Allen",2008,7.2,"Good",15500000,23213577,7713577,0.497650129032258,"Medium",1,96,"PG-13","Drama","English","Spain",198111,275,365,14000,FALSE,FALSE,FALSE,FALSE,FALSE
"Boys and Girls ","Robert Iscove",2000,5.3,"Poor",1.6e+07,20627372,4627372,0.28921075,"Medium",1,94,"PG-13","Comedy","English","USA",13661,67,134,487,FALSE,FALSE,FALSE,FALSE,FALSE
"White Oleander ","Peter Kosminsky",2002,7.2,"Good",1.6e+07,16346122,346122,0.021632625,"Medium",1,109,"PG-13","Drama","English","USA",25549,103,171,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Jennifer's Body ","Karyn Kusama",2009,5.1,"Poor",1.6e+07,16204793,204793,0.0127995625,"Medium",1,107,"R","Comedy","English","USA",92712,300,294,6000,FALSE,FALSE,FALSE,FALSE,FALSE
"Drowning Mona ","Nick Gomez",2000,5.6,"Average",1.6e+07,15427192,-572808,-0.0358005,"Medium",0,96,"PG-13","Comedy","English","USA",11768,84,148,492,FALSE,FALSE,FALSE,FALSE,FALSE
"Radio Days ","Woody Allen",1987,7.6,"Excellent",1.6e+07,14792779,-1207221,-0.0754513125,"Medium",0,88,"PG","Comedy","English","USA",24256,64,91,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Remember Me ","Allen Coulter",2010,7.2,"Good",1.6e+07,19057024,3057024,0.191064,"Medium",1,113,"PG-13","Drama","English","USA",113963,158,361,24000,FALSE,FALSE,FALSE,FALSE,FALSE
"How to Deal ","Clare Kilner",2003,5.7,"Average",1.6e+07,14108518,-1891482,-0.118217625,"Medium",0,101,"PG-13","Comedy","English","USA",8215,46,95,371,FALSE,FALSE,FALSE,FALSE,FALSE
"My Stepmother Is an Alien ","Richard Benjamin",1988,5.2,"Poor",2e+07,13854000,-6146000,-0.3073,"Medium",0,105,"PG-13","Comedy","English","USA",21079,15,55,818,FALSE,FALSE,FALSE,FALSE,FALSE
"Philadelphia ","Jonathan Demme",1993,7.7,"Excellent",2.6e+07,77324422,51324422,1.97401623076923,"Medium",1,125,"PG-13","Drama","English","USA",178731,68,261,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Thirteenth Floor ","Josef Rusnak",1999,7,"Good",1.6e+07,15500000,-5e+05,-0.03125,"Medium",0,100,"R","Mystery","English","Germany",51996,111,302,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Duets ","Bruce Paltrow",2000,6,"Average",1.5e+07,4734235,-10265765,-0.684384333333333,"Medium",0,112,"R","Comedy","English","USA",8217,65,123,573,FALSE,FALSE,FALSE,FALSE,FALSE
"Hollywood Ending ","Woody Allen",2002,6.6,"Good",1.6e+07,4839383,-11160617,-0.6975385625,"Medium",0,112,"PG-13","Comedy","English","USA",21613,109,148,762,FALSE,FALSE,FALSE,FALSE,FALSE
"Detroit Rock City ","Adam Rifkin",1999,6.8,"Good",1.5e+07,4193025,-10806975,-0.720465,"Medium",0,95,"R","Comedy","English","USA",30682,42,194,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Highlander ","Russell Mulcahy",1986,7.2,"Good",1.6e+07,5900000,-10100000,-0.63125,"Medium",0,110,"R","Action","English","UK",98629,112,316,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Things We Lost in the Fire ","Susanne Bier",2007,7.2,"Good",1.6e+07,2849142,-13150858,-0.821928625,"Medium",0,118,"R","Drama","English","USA",24104,146,88,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Steel ","Kenneth Johnson",1997,2.8,"Poor",1.6e+07,1686429,-14313571,-0.8945981875,"Medium",0,97,"PG-13","Action","English","USA",8687,36,62,0,FALSE,FALSE,FALSE,FALSE,TRUE
"The Immigrant ","James Gray",2013,6.6,"Good",1.6e+07,1984743,-14015257,-0.8759535625,"Medium",0,120,"R","Drama","English","USA",20616,230,70,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The White Countess ","James Ivory",2005,6.7,"Good",1.6e+07,1666262,-14333738,-0.895858625,"Medium",0,135,"PG-13","Drama","English","UK",5321,64,78,356,FALSE,FALSE,FALSE,FALSE,FALSE
"Trance ","Danny Boyle",2013,7,"Good",2e+07,2319187,-17680813,-0.88404065,"Medium",0,101,"R","Crime","English","UK",92640,393,212,23000,FALSE,FALSE,FALSE,FALSE,FALSE
"Soul Plane ","Jessy Terrero",2004,4.4,"Poor",1.6e+07,13922211,-2077789,-0.1298618125,"Medium",0,92,"R","Comedy","English","USA",18271,75,150,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Good ","Vicente Amorim",2008,6.2,"Average",1.5e+07,23091,-14976909,-0.9984606,"Medium",0,92,"R","Drama","English","UK",5664,67,42,921,FALSE,FALSE,FALSE,FALSE,FALSE
"Enter the Void ","Gaspar Noé",2009,7.3,"Good",1.3e+07,336467,-12663533,-0.974117923076923,"Medium",0,161,"Not Rated","Drama","English","France",45449,216,192,23000,FALSE,FALSE,FALSE,FALSE,FALSE
"Vamps ","Amy Heckerling",2012,5.1,"Poor",1.6e+07,2964,-15997036,-0.99981475,"Medium",0,92,"PG-13","Comedy","English","USA",7444,54,42,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Homesman ","Tommy Lee Jones",2014,6.6,"Good",1.6e+07,2428883,-13571117,-0.8481948125,"Medium",0,122,"R","Drama","English","USA",21370,208,132,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Juwanna Mann ","Jesse Vaughan",2002,4.5,"Poor",15600000,13571817,-2028183,-0.130011730769231,"Medium",0,91,"PG-13","Comedy","English","USA",5312,32,40,939,FALSE,FALSE,FALSE,FALSE,FALSE
"Slow Burn ","Wayne Beach",2005,5.9,"Average",15500000,1181197,-14318803,-0.923793741935484,"Medium",0,93,"R","Drama","English","USA",3299,40,24,191,FALSE,FALSE,FALSE,FALSE,FALSE
"Wasabi ","Gérard Krawczyk",2001,6.6,"Good",15300000,81525,-15218475,-0.994671568627451,"Medium",0,94,"R","Action","French","France",29392,40,91,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Slither ","James Gunn",2006,6.5,"Good",15500000,7774730,-7725270,-0.498404516129032,"Medium",0,95,"R","Comedy","English","Canada",61912,251,352,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Beverly Hills Cop ","Martin Brest",1984,7.3,"Good",1.4e+07,234760500,220760500,15.7686071428571,"Medium",1,105,"R","Action","English","USA",126464,94,175,0,FALSE,TRUE,TRUE,TRUE,FALSE
"Home Alone ","Chris Columbus",1990,7.5,"Excellent",1.8e+07,285761243,267761243,14.8756246111111,"Medium",1,103,"PG","Comedy","English","USA",311075,102,305,20000,FALSE,TRUE,TRUE,TRUE,FALSE
"3 Men and a Baby ","Leonard Nimoy",1987,5.9,"Average",1.1e+07,167780960,156780960,14.2528145454545,"Medium",1,102,"PG","Comedy","English","USA",36918,21,42,3000,FALSE,TRUE,TRUE,TRUE,FALSE
"Tootsie ","Sydney Pollack",1982,7.4,"Good",2.2e+07,177200000,155200000,7.05454545454545,"Medium",1,116,"PG","Comedy","English","USA",77366,94,194,0,FALSE,TRUE,TRUE,TRUE,FALSE
"Top Gun ","Tony Scott",1986,6.9,"Good",1.5e+07,176781728,161781728,10.7854485333333,"Medium",1,110,"PG","Action","English","USA",219171,173,388,19000,FALSE,TRUE,TRUE,TRUE,FALSE
"Crouching Tiger, Hidden Dragon ","Ang Lee",2000,7.9,"Excellent",1.5e+07,128067808,113067808,7.53785386666667,"Medium",1,120,"PG-13","Action","Mandarin","Taiwan",217740,287,1641,0,FALSE,FALSE,TRUE,TRUE,FALSE
"American Beauty ","Sam Mendes",1999,8.4,"Excellent",1.5e+07,130058047,115058047,7.67053646666667,"Medium",1,122,"R","Drama","English","USA",822500,176,2715,22000,FALSE,FALSE,TRUE,TRUE,FALSE
"The King's Speech ","Tom Hooper",2010,8,"Excellent",1.5e+07,138795342,123795342,8.2530228,"Medium",1,118,"R","Biography","English","UK",503631,479,636,64000,FALSE,FALSE,TRUE,TRUE,FALSE
"Twins ","Ivan Reitman",1988,6,"Average",1.5e+07,111936400,96936400,6.46242666666667,"Medium",1,107,"PG","Comedy","English","USA",87538,27,79,0,FALSE,FALSE,TRUE,TRUE,FALSE
"The Yellow Handkerchief ","Udayan Prasad",2008,6.8,"Good",15500000,317040,-15182960,-0.979545806451613,"Medium",0,102,"PG-13","Drama","English","USA",6723,60,36,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Color Purple ","Steven Spielberg",1985,7.8,"Excellent",1.5e+07,94175854,79175854,5.27839026666667,"Medium",1,154,"PG-13","Drama","English","USA",60988,70,199,6000,FALSE,FALSE,TRUE,TRUE,FALSE
"The Imitation Game ","Morten Tyldum",2014,8.1,"Excellent",1.4e+07,91121452,77121452,5.50867514285714,"Medium",1,114,"PG-13","Biography","English","UK",467613,454,608,165000,FALSE,FALSE,TRUE,TRUE,FALSE
"Private Benjamin ","Howard Zieff",1980,6.1,"Average",1e+07,69800000,59800000,5.98,"Medium",1,109,"R","Comedy","English","USA",18140,25,60,855,FALSE,FALSE,FALSE,TRUE,FALSE
"Diary of a Wimpy Kid ","Thor Freudenthal",2010,6.2,"Average",1.5e+07,64001297,49001297,3.26675313333333,"Medium",1,94,"PG","Comedy","English","USA",32002,111,103,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Mama ","Andrés Muschietti",2013,6.2,"Average",2e+07,71588220,51588220,2.579411,"Medium",1,100,"PG-13","Fantasy","English","Canada",134869,393,304,57000,FALSE,FALSE,FALSE,FALSE,FALSE
"National Lampoon's Vacation ","Harold Ramis",1983,7.4,"Good",1.5e+07,61400000,46400000,3.09333333333333,"Medium",1,98,"R","Adventure","English","USA",71183,55,183,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Bad Grandpa ","Jeff Tremaine",2013,6.6,"Good",1.5e+07,101978840,86978840,5.79858933333333,"Medium",1,102,"R","Comedy","English","USA",77724,157,162,26000,FALSE,FALSE,TRUE,TRUE,FALSE
"The Queen ","Stephen Frears",2006,7.3,"Good",9800000,56437947,46637947,4.75897418367347,"Low",1,94,"PG-13","Biography","English","UK",85333,280,421,0,FALSE,FALSE,FALSE,TRUE,FALSE
"Beetlejuice ","Tim Burton",1988,7.5,"Excellent",1.5e+07,73326666,58326666,3.8884444,"Medium",1,92,"PG","Comedy","English","USA",189413,109,306,15000,FALSE,FALSE,FALSE,FALSE,FALSE
"Why Did I Get Married? ","Tyler Perry",2007,5.6,"Average",1.5e+07,55184721,40184721,2.6789814,"Medium",1,113,"PG-13","Comedy","English","USA",9811,41,100,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"Little Women ","Gillian Armstrong",1994,7.3,"Good",1.5e+07,50003300,35003300,2.33355333333333,"Medium",1,115,"PG","Drama","English","USA",36624,27,132,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Woman in Black ","James Watkins",2012,6.4,"Average",1.7e+07,54322273,37322273,2.19542782352941,"Medium",1,95,"PG-13","Drama","English","UK",139749,462,509,29000,FALSE,FALSE,FALSE,FALSE,FALSE
"When a Stranger Calls ","Simon West",2006,5,"Poor",1.5e+07,47860214,32860214,2.19068093333333,"Medium",1,87,"PG-13","Horror","English","USA",34711,152,468,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Big Fat Liar ","Shawn Levy",2002,5.4,"Poor",1.5e+07,47811275,32811275,2.18741833333333,"Medium",1,88,"PG","Adventure","English","USA",29008,69,99,896,FALSE,FALSE,FALSE,FALSE,FALSE
"Wag the Dog ","Barry Levinson",1997,7.1,"Good",1.5e+07,43022524,28022524,1.86816826666667,"Medium",1,97,"R","Comedy","English","USA",67604,130,218,12000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Lizzie McGuire Movie ","Jim Fall",2003,5.3,"Poor",1.7e+07,42672630,25672630,1.51015470588235,"Medium",1,94,"PG","Adventure","English","USA",27580,66,172,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Snitch ","Ric Roman Waugh",2013,6.5,"Good",1.5e+07,42919096,27919096,1.86127306666667,"Medium",1,112,"PG-13","Action","English","USA",64747,238,122,12000,FALSE,FALSE,FALSE,FALSE,FALSE
"Krampus ","Michael Dougherty",2015,6.2,"Average",1.5e+07,42592530,27592530,1.839502,"Medium",1,98,"PG-13","Comedy","English","USA",29867,198,181,27000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Faculty ","Robert Rodriguez",1998,6.4,"Average",1.5e+07,40064955,25064955,1.670997,"Medium",1,104,"R","Horror","English","USA",92074,154,502,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Cop Land ","James Mangold",1997,6.9,"Good",1e+07,44886089,34886089,3.4886089,"Medium",1,120,"R","Crime","English","USA",69576,131,207,2000,FALSE,FALSE,FALSE,FALSE,FALSE
"Not Another Teen Movie ","Joel Gallen",2001,5.7,"Average",1.6e+07,37882551,21882551,1.3676594375,"Medium",1,99,"R","Comedy","English","USA",80305,97,393,0,FALSE,FALSE,FALSE,FALSE,FALSE
"End of Watch ","David Ayer",2012,7.7,"Excellent",7e+06,40983001,33983001,4.85471442857143,"Low",1,109,"R","Crime","English","USA",181025,355,336,38000,FALSE,FALSE,FALSE,TRUE,FALSE
"The Skulls ","Rob Cohen",2000,5.6,"Average",1.5e+07,35007180,20007180,1.333812,"Medium",1,106,"PG-13","Action","English","USA",26846,102,193,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Theory of Everything ","James Marsh",2014,7.7,"Excellent",1.5e+07,35887263,20887263,1.3924842,"Medium",1,123,"PG-13","Biography","English","UK",265507,419,388,90000,FALSE,FALSE,FALSE,FALSE,FALSE
"Malibu's Most Wanted ","John Whitesell",2003,5.1,"Poor",1.6e+07,34308901,18308901,1.1443063125,"Medium",1,86,"PG-13","Comedy","English","USA",15939,37,87,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Where the Heart Is ","Matt Williams",2000,6.8,"Good",1.5e+07,33771174,18771174,1.2514116,"Medium",1,120,"PG-13","Comedy","English","USA",27044,78,240,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Lawrence of Arabia ","David Lean",1962,8.4,"Excellent",1.5e+07,6000000,-9e+06,-0.6,"Medium",0,227,"PG","Adventure","English","UK",192775,181,559,11000,FALSE,FALSE,FALSE,FALSE,FALSE
"Halloween II ","Rob Zombie",2009,4.9,"Poor",1.5e+07,33386128,18386128,1.22574186666667,"Medium",1,119,"R","Horror","English","USA",36372,220,491,3000,FALSE,FALSE,FALSE,FALSE,FALSE
"Wild ","Jean-Marc Vallée",2014,7.1,"Good",1.5e+07,37877959,22877959,1.52519726666667,"Medium",1,115,"R","Adventure","English","USA",86664,349,252,38000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Last House on the Left ","Dennis Iliadis",2009,6.6,"Good",1.5e+07,32721635,17721635,1.18144233333333,"Medium",1,114,"R","Crime","English","USA",67822,241,279,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Wedding Date ","Clare Kilner",2005,6.1,"Average",1.5e+07,31585300,16585300,1.10568666666667,"Medium",1,90,"PG-13","Comedy","English","USA",38248,103,250,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Halloween: Resurrection ","Rick Rosenthal",2002,4.1,"Poor",1.5e+07,30259652,15259652,1.01731013333333,"Medium",1,94,"R","Comedy","English","USA",26905,151,614,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Princess Bride ","Rob Reiner",1987,8.1,"Excellent",1.6e+07,30857814,14857814,0.928613375,"Medium",1,98,"PG","Adventure","English","USA",294163,185,718,33000,FALSE,FALSE,FALSE,FALSE,FALSE
